region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
WECC,WECC_utilitypv_class1_moderate_0,3,0,204,64163.31933992477,0.0,26057.066733271015,0.0,0.0,0.0,0.0,0.0,157101.49500081688,238083.92196096212,0.0,0.0,0.0,0.0,0.0,238083.92196096212,247321.88107401266,-9237.959113050543
WECC,WECC_utilitypv_class1_moderate_1,3,1,205,40973.77759401634,0.0,17857.38573241402,0.0,0.0,0.0,0.0,0.0,247742.43436300225,301479.6797606399,0.0,0.0,0.0,0.0,0.0,301479.6797606399,306573.5976894326,-5093.917928792711
WECC,WECC_utilitypv_class1_moderate_2,3,2,206,45312.15456757167,0.0,15234.839636552173,0.0,0.0,0.0,0.0,0.0,80732.08322336705,136633.15324099717,0.0,0.0,0.0,0.0,0.0,136633.15324099717,141279.0774274909,-4645.924186493736
WECC,WECC_utilitypv_class1_moderate_3,3,3,207,54587.132601118625,0.0,26827.58693264017,0.0,0.0,0.0,0.0,0.0,335759.64686962025,410886.9571836746,0.0,0.0,0.0,0.0,0.0,410886.9571836746,417174.366403379,-6287.409219704394
WECC,WECC_utilitypv_class1_moderate_4,3,4,208,43035.81764310124,0.0,13532.610684404768,0.0,0.0,0.0,0.0,0.0,58687.17343456828,110560.89629986463,0.0,0.0,0.0,0.0,0.0,110560.89629986463,115255.60176207428,-4694.7054622096475
WECC,WECC_utilitypv_class1_moderate_5,3,5,209,56333.97281175364,0.0,23663.968306203224,0.0,0.0,0.0,0.0,0.0,190862.04074507084,264730.5962142028,0.0,0.0,0.0,0.0,0.0,264730.5962142028,270859.98186302773,-6129.385648824915
WECC,WECC_utilitypv_class1_moderate_6,3,6,210,46213.553195536224,0.0,13851.826589952936,0.0,0.0,0.0,0.0,0.0,45373.19670652923,99533.30337712869,0.0,0.0,0.0,0.0,0.0,99533.30337712869,105438.57649201839,-5905.2731148897
WECC,WECC_utilitypv_class1_moderate_7,3,7,211,54332.61419900578,0.0,19400.413862221394,0.0,0.0,0.0,0.0,0.0,97628.20144519919,164765.66536216368,0.0,0.0,0.0,0.0,0.0,164765.66536216368,171361.22950642637,-6595.564144262695
WECC,WECC_utilitypv_class1_moderate_8,3,8,212,42452.303574202684,0.0,9996.128890222399,0.0,0.0,0.0,0.0,0.0,10303.083380930017,46062.52102626578,0.0,0.0,0.0,0.0,0.0,46062.52102626578,62751.5158453551,-16688.99481908932
WECC,WECC_utilitypv_class1_moderate_9,3,9,213,50201.974958167346,0.0,15693.855992193974,0.0,0.0,0.0,0.0,0.0,57216.04113154588,116325.83733250812,0.0,0.0,0.0,0.0,0.0,116325.83733250812,123111.8720819072,-6786.034749399085
WECC,WECC_offshorewind_class3_moderate_fixed_1_0,3,0,214,23474.441985957055,0.0,10535.524671077641,0.0,0.0,0.0,0.0,0.0,0.0,8424.390344336836,0.0,950.0110261582306,0.0,0.0,0.0,9374.401370495067,34009.966657034696,-24635.56528653963
WECC,WECC_offshorewind_class3_moderate_fixed_1_1,3,1,215,26652.211581757027,0.0,11658.13202623564,0.0,0.0,0.0,0.0,0.0,0.0,13423.607543494705,0.0,805.0889601139057,0.0,0.0,0.0,14228.696503608611,38310.34360799267,-24081.647104384057
WECC,WECC_offshorewind_class3_moderate_fixed_1_2,3,2,216,26882.25135135846,0.0,11877.499880389067,0.0,0.0,0.0,0.0,0.0,0.0,12600.216264758257,0.0,925.202875659816,0.0,0.0,0.0,13525.419140418073,38759.75123174753,-25234.332091329452
WECC,WECC_offshorewind_class3_moderate_fixed_1_3,3,3,217,25048.56526463785,0.0,12074.911645449865,0.0,0.0,0.0,0.0,0.0,0.0,10866.760964656329,0.0,2939.0544896043784,0.0,0.0,0.0,13805.815454260708,37123.47691008772,-23317.66145582701
WECC,WECC_offshorewind_class3_moderate_fixed_1_4,3,4,218,23592.050070051046,0.0,10632.225377691038,0.0,0.0,0.0,0.0,0.0,0.0,8746.332013557087,0.0,1254.407077419177,0.0,0.0,0.0,10000.739090976263,34224.27544774208,-24223.53635676582
WECC,WECC_offshorewind_class3_moderate_fixed_1_5,3,5,219,26908.28582291731,0.0,12055.764030920232,0.0,0.0,0.0,0.0,0.0,0.0,12258.833732626934,0.0,1359.3144260911467,0.0,0.0,0.0,13618.14815871808,38964.04985383754,-25345.901695119457
WECC,WECC_offshorewind_class3_moderate_fixed_1_6,3,6,220,22865.065422749813,0.0,10271.021795278886,0.0,0.0,0.0,0.0,0.0,0.0,7403.4456694958935,0.0,1644.100712319788,0.0,0.0,0.0,9047.546381815682,33136.0872180287,-24088.540836213015
WECC,WECC_offshorewind_class3_moderate_fixed_1_7,3,7,221,11433.520582378582,0.0,5922.717978942548,0.0,0.0,0.0,0.0,0.0,0.0,3451.5012146908953,0.0,1810.8221373073952,0.0,0.0,0.0,5262.3233519982905,17356.23856132113,-12093.91520932284
WECC,WECC_offshorewind_class3_moderate_fixed_1_8,3,8,222,23368.39617535153,0.0,10367.232250140825,0.0,0.0,0.0,0.0,0.0,0.0,7761.875128266864,0.0,1060.8843147666198,0.0,0.0,0.0,8822.759443033483,33735.62842549235,-24912.86898245887
WECC,WECC_offshorewind_class3_moderate_fixed_1_9,3,9,223,18696.300325027634,0.0,9690.758991999346,0.0,0.0,0.0,0.0,0.0,0.0,4857.7057954685115,0.0,2111.506609746958,0.0,0.0,0.0,6969.2124052154695,28387.05931702698,-21417.84691181151
WECC,WECC_offshorewind_class3_moderate_fixed_0_0,3,0,224,23474.441985957063,0.0,10535.524671077643,0.0,0.0,0.0,0.0,0.0,0.0,8424.390344336838,0.0,950.0110261582308,0.0,0.0,0.0,9374.401370495068,34009.9666570347,-24635.565286539633
WECC,WECC_offshorewind_class3_moderate_fixed_0_1,3,1,225,26652.211581757023,0.0,11658.132026235637,0.0,0.0,0.0,0.0,0.0,0.0,13423.607543494707,0.0,805.0889601139055,0.0,0.0,0.0,14228.696503608613,38310.34360799266,-24081.64710438405
WECC,WECC_offshorewind_class3_moderate_fixed_0_4,3,4,226,26882.25135135844,0.0,11877.499880389058,0.0,0.0,0.0,0.0,0.0,0.0,12600.216264758255,0.0,925.2028756598153,0.0,0.0,0.0,13525.419140418071,38759.7512317475,-25234.332091329426
WECC,WECC_offshorewind_class3_moderate_fixed_0_5,3,5,227,25048.565264637833,0.0,12074.911645449858,0.0,0.0,0.0,0.0,0.0,0.0,10866.760964656325,0.0,2939.0544896043766,0.0,0.0,0.0,13805.8154542607,37123.47691008769,-23317.661455826987
WECC,WECC_offshorewind_class3_moderate_fixed_0_10,3,10,228,23592.05007005101,0.0,10632.225377691022,0.0,0.0,0.0,0.0,0.0,0.0,8746.332013557081,0.0,1254.407077419175,0.0,0.0,0.0,10000.739090976256,34224.27544774203,-24223.536356765777
WECC,WECC_offshorewind_class3_moderate_fixed_0_11,3,11,229,26908.285822917318,0.0,12055.764030920236,0.0,0.0,0.0,0.0,0.0,0.0,12258.833732626937,0.0,1359.3144260911472,0.0,0.0,0.0,13618.148158718084,38964.049853837554,-25345.90169511947
WECC,WECC_offshorewind_class3_moderate_fixed_0_18,3,18,230,22865.06542274983,0.0,10271.021795278895,0.0,0.0,0.0,0.0,0.0,0.0,7403.445669495894,0.0,1644.1007123197894,0.0,0.0,0.0,9047.546381815684,33136.087218028726,-24088.54083621304
WECC,WECC_offshorewind_class3_moderate_fixed_0_19,3,19,231,11433.520582378575,0.0,5922.7179789425445,0.0,0.0,0.0,0.0,0.0,0.0,3451.5012146908916,0.0,1810.8221373073939,0.0,0.0,0.0,5262.323351998286,17356.23856132112,-12093.915209322833
WECC,WECC_offshorewind_class3_moderate_fixed_0_28,3,28,232,23368.396175351543,0.0,10367.232250140833,0.0,0.0,0.0,0.0,0.0,0.0,7761.875128266864,0.0,1060.8843147666203,0.0,0.0,0.0,8822.759443033483,33735.628425492374,-24912.86898245889
WECC,WECC_offshorewind_class3_moderate_fixed_0_29,3,29,233,18696.300325027627,0.0,9690.758991999342,0.0,0.0,0.0,0.0,0.0,0.0,4857.7057954685115,0.0,2111.506609746957,0.0,0.0,0.0,6969.212405215469,28387.05931702697,-21417.846911811503
WECC,WECC_offshorewind_class12_moderate_floating_1_0,3,0,234,24918.586746200068,0.0,7388.69628332082,0.0,0.0,0.0,0.0,0.0,0.0,6505.476667618292,0.0,759.3969775242424,0.0,0.0,0.0,7264.873645142534,32307.283029520888,-25042.409384378356
WECC,WECC_offshorewind_class12_moderate_floating_1_1,3,1,235,27075.34398390538,0.0,7873.795069062611,0.0,0.0,0.0,0.0,0.0,0.0,9921.00528568514,0.0,619.7657626502763,0.0,0.0,0.0,10540.771048335417,34949.13905296799,-24408.368004632575
WECC,WECC_offshorewind_class12_moderate_floating_1_6,3,6,236,27329.166845357562,0.0,8008.278978480181,0.0,0.0,0.0,0.0,0.0,0.0,9329.245841627375,0.0,711.0165422326234,0.0,0.0,0.0,10040.262383859997,35337.44582383774,-25297.183439977744
WECC,WECC_offshorewind_class12_moderate_floating_1_7,3,7,237,25319.62340665222,0.0,7918.9404909919485,0.0,0.0,0.0,0.0,0.0,0.0,7857.350984991664,0.0,2196.945722645204,0.0,0.0,0.0,10054.296707636868,33238.56389764417,-23184.267190007304
WECC,WECC_offshorewind_class12_moderate_floating_1_18,3,18,238,24489.724589342277,0.0,7284.189967591307,0.0,0.0,0.0,0.0,0.0,0.0,6617.411075420958,0.0,979.5444693180741,0.0,0.0,0.0,7596.955544739032,31773.914556933585,-24176.95901219455
WECC,WECC_offshorewind_class12_moderate_floating_1_19,3,19,239,27570.752453317004,0.0,8164.441620075592,0.0,0.0,0.0,0.0,0.0,0.0,9109.278594637368,0.0,1049.253065868417,0.0,0.0,0.0,10158.531660505785,35735.194073392595,-25576.66241288681
WECC,WECC_offshorewind_class12_moderate_floating_1_38,3,38,240,24154.960239422224,0.0,7166.994794103986,0.0,0.0,0.0,0.0,0.0,0.0,5675.559220058462,0.0,1307.6166068531782,0.0,0.0,0.0,6983.175826911641,31321.95503352621,-24338.77920661457
WECC,WECC_offshorewind_class12_moderate_floating_1_39,3,39,241,13070.123307553362,0.0,4308.960510846799,0.0,0.0,0.0,0.0,0.0,0.0,2790.229775159153,0.0,1501.6054212803856,0.0,0.0,0.0,4291.835196439539,17379.083818400162,-13087.248621960623
WECC,WECC_offshorewind_class12_moderate_floating_1_68,3,68,242,24403.212591442283,0.0,7172.9954091767795,0.0,0.0,0.0,0.0,0.0,0.0,5944.293610750079,0.0,836.6317178064355,0.0,0.0,0.0,6780.925328556515,31576.208000619063,-24795.28267206255
WECC,WECC_offshorewind_class12_moderate_floating_1_69,3,69,243,20012.74433444702,0.0,6600.682172088025,0.0,0.0,0.0,0.0,0.0,0.0,3640.857327139872,0.0,1639.2758688929428,0.0,0.0,0.0,5280.133196032814,26613.426506535045,-21333.29331050223
WECC,WECC_offshorewind_class12_moderate_floating_0_0,3,0,244,24918.586746200086,0.0,7388.696283320825,0.0,0.0,0.0,0.0,0.0,0.0,6505.476667618296,0.0,759.3969775242429,0.0,0.0,0.0,7264.873645142539,32307.283029520913,-25042.409384378374
WECC,WECC_offshorewind_class12_moderate_floating_0_1,3,1,245,27075.34398390537,0.0,7873.795069062609,0.0,0.0,0.0,0.0,0.0,0.0,9921.00528568514,0.0,619.7657626502762,0.0,0.0,0.0,10540.771048335417,34949.13905296798,-24408.36800463256
WECC,WECC_offshorewind_class12_moderate_floating_0_8,3,8,246,27329.166845357548,0.0,8008.278978480176,0.0,0.0,0.0,0.0,0.0,0.0,9329.245841627373,0.0,711.0165422326229,0.0,0.0,0.0,10040.262383859996,35337.44582383773,-25297.18343997773
WECC,WECC_offshorewind_class12_moderate_floating_0_9,3,9,247,25319.623406652216,0.0,7918.940490991948,0.0,0.0,0.0,0.0,0.0,0.0,7857.3509849916645,0.0,2196.9457226452037,0.0,0.0,0.0,10054.296707636868,33238.56389764416,-23184.267190007296
WECC,WECC_offshorewind_class12_moderate_floating_0_28,3,28,248,24489.72458934227,0.0,7284.1899675913055,0.0,0.0,0.0,0.0,0.0,0.0,6617.41107542096,0.0,979.544469318074,0.0,0.0,0.0,7596.955544739034,31773.914556933574,-24176.95901219454
WECC,WECC_offshorewind_class12_moderate_floating_0_29,3,29,249,27570.752453317004,0.0,8164.441620075592,0.0,0.0,0.0,0.0,0.0,0.0,9109.278594637373,0.0,1049.253065868417,0.0,0.0,0.0,10158.53166050579,35735.194073392595,-25576.662412886806
WECC,WECC_offshorewind_class12_moderate_floating_0_68,3,68,250,24154.960239422242,0.0,7166.994794103991,0.0,0.0,0.0,0.0,0.0,0.0,5675.559220058466,0.0,1307.616606853179,0.0,0.0,0.0,6983.175826911645,31321.955033526232,-24338.779206614585
WECC,WECC_offshorewind_class12_moderate_floating_0_69,3,69,251,13070.123307553362,0.0,4308.960510846799,0.0,0.0,0.0,0.0,0.0,0.0,2790.229775159152,0.0,1501.6054212803856,0.0,0.0,0.0,4291.835196439537,17379.083818400162,-13087.248621960625
WECC,WECC_offshorewind_class12_moderate_floating_0_138,3,138,252,24403.212591442294,0.0,7172.995409176783,0.0,0.0,0.0,0.0,0.0,0.0,5944.293610750077,0.0,836.631717806436,0.0,0.0,0.0,6780.925328556514,31576.208000619077,-24795.282672062564
WECC,WECC_offshorewind_class12_moderate_floating_0_139,3,139,253,20012.744334446987,0.0,6600.682172088014,0.0,0.0,0.0,0.0,0.0,0.0,3640.8573271398695,0.0,1639.2758688929403,0.0,0.0,0.0,5280.13319603281,26613.426506535,-21333.29331050219
WECC,WECC_trans_light_duty_1,3,1,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.182905991505533e9,6.843386611454422e9,0.0,5.923471839888071e7,0.0,0.0,0.0,6.902621329853303e9,6.182905991505533e9,7.197153383477697e8
EIC,EIC_trans_light_duty_1,1,1,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.481799249232404e9,1.0167217519230735e8,0.0,1.4374988935774803e7,0.0,0.0,0.0,1.1604716412808216e8,-1.481799249232404e9,1.597846413360486e9
TRE,TRE_trans_light_duty_1,2,1,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35050170948854e9,1.9683459189353476e9,0.0,6.134700415233664e7,0.0,0.0,0.0,2.0296929230876842e9,1.35050170948854e9,6.791912135991442e8
WECC,WECC_comm_water_heat_1,3,1,257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.592476484996407e7,1.2060266141733658e8,0.0,1.0020692367342342e7,0.0,0.0,0.0,1.3062335378467892e8,7.592476484996407e7,5.4698588934714854e7
EIC,EIC_comm_water_heat_1,1,1,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3200928816918337e8,-6.3335438414229065e7,0.0,2.9337410665081716e6,0.0,0.0,0.0,-6.040169734772089e7,-2.3200928816918337e8,1.7160759082146248e8
TRE,TRE_comm_water_heat_1,2,1,259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9593627030270115e7,2.6853106016152326e7,0.0,2.4652499139817427e6,0.0,0.0,0.0,2.931835593013407e7,1.9593627030270115e7,9.724728899863955e6
WECC,WECC_res_water_heat_1,3,1,260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2589273789837052e8,1.7363310706050843e8,0.0,1.6603927096276851e7,0.0,0.0,0.0,1.9023703415678528e8,1.2589273789837052e8,6.434429625841476e7
EIC,EIC_res_water_heat_1,1,1,261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.103965789953793e8,-1.7541275353308123e8,0.0,5.500827983801475e6,0.0,0.0,0.0,-1.6991192554927975e8,-5.103965789953793e8,3.404846534460996e8
TRE,TRE_res_water_heat_1,2,1,262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.403836998070383e7,6.379782569758707e7,0.0,5.048877066884426e6,0.0,0.0,0.0,6.88467027644715e7,4.403836998070383e7,2.480833278376767e7
WECC,WECC_comm_space_heat_cool_1,3,1,263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.455191707957776e8,1.8180932913941285e8,0.0,1.9356415555872995e7,0.0,0.0,0.0,2.0116574469528586e8,1.455191707957776e8,5.564657389950827e7
EIC,EIC_comm_space_heat_cool_1,1,1,264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2730744060430145e8,6.889915079297769e8,0.0,1.0258763976377055e7,0.0,0.0,0.0,6.992502719061539e8,5.2730744060430145e8,1.7194283130185246e8
TRE,TRE_comm_space_heat_cool_1,2,1,265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3953084451732492e8,1.858073807065715e8,0.0,5.961400618671594e6,0.0,0.0,0.0,1.917687813252431e8,1.3953084451732492e8,5.223793680791816e7
WECC,WECC_res_space_heat_cool_1,3,1,266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3107875437857425e8,6.08119943250843e8,0.0,5.0791391200042985e7,0.0,0.0,0.0,6.58911334450886e8,5.3107875437857425e8,1.2783258007231176e8
EIC,EIC_res_space_heat_cool_1,1,1,267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37725853950995e9,1.6074606135871434e9,0.0,2.4976189197691992e7,0.0,0.0,0.0,1.6324368027848353e9,1.37725853950995e9,2.5517826327488542e8
TRE,TRE_res_space_heat_cool_1,2,1,268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6941470038960296e8,4.778536193930797e8,0.0,1.174796187088522e7,0.0,0.0,0.0,4.896015812639649e8,3.6941470038960296e8,1.2018688087436193e8
